round,stadium,home_team,home_score,away_score,away_team,year
20,Maracanã,Fluminense,0.0,0.0,Cruzeiro,2004
20,Raulino de Oliveira,Flamengo,0.0,1.0,Palmeiras,2004
20,Alfredo Jaconi,Juventude,1.0,1.0,Vasco,2004
20,Independência,Atlético-MG,3.0,1.0,Figueirense,2004
20,Pacaembu,Corinthians,2.0,0.0,São Caetano,2004
20,Vila Belmiro,Santos,6.0,0.0,Paysandu,2004
20,Heriberto Hülse,Criciúma,3.0,1.0,Ponte Preta,2004
20,Barradão,Vitória,2.0,2.0,Coritiba,2004
20,Serra Dourada,Goiás,3.0,0.0,Paraná,2004
20,Beira-Rio,Internacional,1.0,1.0,São Paulo,2004
20,Brinco de Ouro,Guarani,0.0,2.0,Botafogo,2004
21,Moisés Lucarelli,Ponte Preta,3.0,2.0,Fluminense,2004
21,Palestra Itália,Palmeiras,0.0,3.0,Goiás,2004
21,Mangueirão,Paysandu,2.0,1.0,Atlético-MG,2004
21,Orlando Scarpelli,Figueirense,1.0,1.0,Guarani,2004
21,Anacleto Campanella,São Caetano,0.0,3.0,Athletico-PR,2004
21,Pinheirão (PR),Paraná,0.0,3.0,Criciúma,2004
21,Olímpico,Grêmio,3.0,1.0,Santos,2004
21,São Januário,Vasco,1.0,3.0,Corinthians,2004
21,Couto Pereira,Coritiba,1.0,0.0,Flamengo,2004
21,Morumbi,São Paulo,2.0,1.0,Vitória,2004
21,Caio Martins,Botafogo,0.0,1.0,Juventude,2004
21,Mineirão,Cruzeiro,2.0,0.0,Internacional,2004
22,Raulino de Oliveira,Fluminense,3.0,1.0,Paraná,2004
22,Vila Belmiro,Santos,0.0,1.0,São Caetano,2004
22,Serra Dourada,Goiás,1.0,2.0,Coritiba,2004
22,Independência,Atlético-MG,3.0,0.0,Grêmio,2004
22,Raulino de Oliveira,Flamengo,1.0,0.0,São Paulo,2004
22,Pacaembu,Corinthians,2.0,2.0,Botafogo,2004
22,Beira-Rio,Internacional,1.0,2.0,Ponte Preta,2004
22,Brinco de Ouro,Guarani,0.0,0.0,Paysandu,2004
22,Alfredo Jaconi,Juventude,0.0,0.0,Figueirense,2004
22,Barradão,Vitória,3.0,2.0,Cruzeiro,2004
22,Heriberto Hülse,Criciúma,1.0,2.0,Palmeiras,2004
22,Ligga Arena,Athletico-PR,2.0,0.0,Vasco,2004
23,Moisés Lucarelli,Ponte Preta,1.0,0.0,Vitória,2004
23,Mangueirão,Paysandu,0.0,1.0,Juventude,2004
23,Pinheirão (PR),Paraná,1.0,2.0,Internacional,2004
23,Morumbi,São Paulo,4.0,0.0,Goiás,2004
23,Olímpico,Grêmio,1.0,1.0,Guarani,2004
23,Mineirão,Cruzeiro,2.0,0.0,Flamengo,2004
23,São Januário,Vasco,2.0,3.0,Santos,2004
23,Orlando Scarpelli,Figueirense,0.0,1.0,Corinthians,2004
23,Palestra Itália,Palmeiras,3.0,2.0,Fluminense,2004
23,Anacleto Campanella,São Caetano,1.0,1.0,Atlético-MG,2004
23,Couto Pereira,Coritiba,1.0,0.0,Criciúma,2004
23,Caio Martins,Botafogo,1.0,1.0,Athletico-PR,2004
24,Alfredo Jaconi,Juventude,1.0,0.0,Cruzeiro,2004
24,Beira-Rio,Internacional,4.0,0.0,Figueirense,2004
24,Pacaembu,Corinthians,2.0,0.0,Ponte Preta,2004
24,Maracanã,Flamengo,3.0,0.0,Grêmio,2004
24,Brinco de Ouro,Guarani,0.0,0.0,Coritiba,2004
24,Serra Dourada,Goiás,3.0,1.0,Botafogo,2004
24,Maracanã,Fluminense,1.0,1.0,Paysandu,2004
24,Mineirão,Atlético-MG,1.0,2.0,Palmeiras,2004
24,Heriberto Hülse,Criciúma,1.0,0.0,Vasco,2004
24,Barradão,Vitória,1.0,2.0,São Caetano,2004
24,Ligga Arena,Athletico-PR,1.0,0.0,São Paulo,2004
24,Vila Belmiro,Santos,5.0,1.0,Paraná,2004
25,Pinheirão (PR),Paraná,4.0,1.0,Vitória,2004
25,Palestra Itália,Palmeiras,3.0,1.0,Internacional,2004
25,Mineirão,Cruzeiro,1.0,3.0,Goiás,2004
25,Anacleto Campanella,São Caetano,3.0,0.0,Guarani,2004
25,Olímpico,Grêmio,2.0,4.0,Juventude,2004
25,Orlando Scarpelli,Figueirense,1.0,1.0,Athletico-PR,2004
25,Moisés Lucarelli,Ponte Preta,1.0,0.0,Flamengo,2004
25,Mangueirão,Paysandu,2.0,1.0,Corinthians,2004
25,Caio Martins,Botafogo,2.0,0.0,Santos,2004
25,Couto Pereira,Coritiba,2.0,0.0,Fluminense,2004
25,Morumbi,São Paulo,2.0,0.0,Criciúma,2004
25,São Januário,Vasco,3.0,0.0,Atlético-MG,2004
26,Pacaembu,Corinthians,1.0,1.0,Grêmio,2004
26,Maracanã,Flamengo,2.0,1.0,Paraná,2004
26,Vail Chaves,Santos,4.0,1.0,Figueirense,2004
26,Alfredo Jaconi,Juventude,2.0,2.0,São Caetano,2004
26,Ligga Arena,Athletico-PR,2.0,0.0,Paysandu,2004
26,Serra Dourada,Goiás,5.0,0.0,Ponte Preta,2004
26,Beira-Rio,Internacional,1.0,1.0,Coritiba,2004
26,Heriberto Hülse,Criciúma,1.0,2.0,Cruzeiro,2004
26,Brinco de Ouro,Guarani,1.0,1.0,Vasco,2004
26,Raulino de Oliveira,Fluminense,1.0,0.0,São Paulo,2004
26,Independência,Atlético-MG,1.0,1.0,Botafogo,2004
26,Barradão,Vitória,2.0,2.0,Palmeiras,2004
27,Morumbi,São Paulo,3.0,3.0,Guarani,2004
27,Pinheirão (PR),Paraná,1.0,2.0,Juventude,2004
27,Caio Martins,Botafogo,1.0,1.0,Criciúma,2004
27,Olímpico,Grêmio,1.0,1.0,Goiás,2004
27,Mangueirão,Paysandu,2.0,1.0,Internacional,2004
27,Orlando Scarpelli,Figueirense,2.0,1.0,Vitória,2004
27,Couto Pereira,Coritiba,1.0,2.0,Athletico-PR,2004
27,Maracanã,Vasco,1.0,1.0,Fluminense,2004
27,Morumbi,Palmeiras,0.0,1.0,Corinthians,2004
27,Anacleto Campanella,São Caetano,0.0,1.0,Flamengo,2004
27,Mineirão,Cruzeiro,4.0,4.0,Santos,2004
27,Moisés Lucarelli,Ponte Preta,1.0,1.0,Atlético-MG,2004
28,Mineirão,Cruzeiro,1.0,4.0,Paraná,2004
28,Heriberto Hülse,Criciúma,0.0,4.0,São Caetano,2004
28,Orlando Scarpelli,Figueirense,3.0,2.0,Goiás,2004
28,Morumbi,São Paulo,2.0,3.0,Coritiba,2004
28,Maracanã,Fluminense,3.0,1.0,Internacional,2004
28,Pacaembu,Corinthians,1.0,0.0,Atlético-MG,2004
28,Alfredo Jaconi,Juventude,1.0,2.0,Santos,2004
28,Moisés Lucarelli,Ponte Preta,0.0,0.0,Palmeiras,2004
28,Ligga Arena,Athletico-PR,2.0,0.0,Guarani,2004
28,Maracanã,Flamengo,2.0,0.0,Vitória,2004
28,Olímpico,Grêmio,1.0,2.0,Vasco,2004
28,Mangueirão,Paysandu,2.0,0.0,Botafogo,2004
29,Palestra Itália,Palmeiras,1.0,3.0,Cruzeiro,2004
29,São Januário,Vasco,0.0,1.0,Paysandu,2004
29,Serra Dourada,Goiás,2.0,1.0,Criciúma,2004
29,Anacleto Campanella,São Caetano,1.0,0.0,Figueirense,2004
29,Pinheirão (PR),Paraná,0.0,2.0,São Paulo,2004
29,Mineirão,Atlético-MG,1.0,1.0,Juventude,2004
29,Brinco de Ouro,Guarani,0.0,1.0,Corinthians,2004
